left_arm_torques.tau_1,left_arm_torques.tau_2,left_arm_torques.tau_3,left_arm_torques.tau_4,left_arm_torques.tau_5,left_arm_torques.tau_6,left_arm_torques.tau_7,right_arm_torques.tau_1,right_arm_torques.tau_2,right_arm_torques.tau_3,right_arm_torques.tau_4,right_arm_torques.tau_5,right_arm_torques.tau_6,right_arm_torques.tau_7,waist_torque.tau_w,time.t
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.117188,4.64001
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.37305,-0.503374,-3.16406,0.4375,-0.25,0.5625,-0.117188,4.65001
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.351562,4.66001
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.410156,4.67001
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0,4.68001
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.175781,4.69001
-5.53711,2.54883,0.727095,-3.86719,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.234375,4.70001
-5.53711,2.46094,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.6582,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.0585938,4.71001
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.410156,4.72001
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.503374,-3.16406,0.4375,-0.25,0.5625,-0.117188,4.73001
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.0585938,4.74001
-5.44922,2.54883,0.727095,-3.86719,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.234375,4.75001
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.0585938,4.76001
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.92188,-2.28516,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.46875,4.77001
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,4.78001
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,4.79001
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.0585938,4.80001
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.410156,4.81002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.234375,4.82002
-5.53711,2.54883,0.671165,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,0.410156,4.83002
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.234375,4.84002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.410156,4.85002
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,4.86002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.28516,-0.559304,-3.16406,0.375,-0.25,0.5625,0,4.87002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.117188,4.88002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0,4.89002
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.25195,0.4375,-0.25,0.5625,-0.292969,4.90002
-5.53711,2.54883,0.671165,-3.86719,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.117188,4.91002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.625,-0.292969,4.92002
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.25195,0.375,-0.25,0.5625,-0.292969,4.93002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.25195,0.3125,-0.3125,0.5625,-0.292969,4.94002
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.46875,4.95002
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,4.96002
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.625,-0.527344,4.97002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.3125,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.46875,4.98002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,4.99002
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,5.00002
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.117188,5.01002
-5.53711,2.54883,0.671165,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.503374,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.02002
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.175781,5.03002
-5.53711,2.54883,0.671165,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.46875,5.04002
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.234375,5.05002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.351562,5.06002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.07002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,5.08002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.351562,5.09002
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.292969,5.10002
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.234375,5.11002
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.410156,5.12002
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.28516,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.410156,5.13002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.6582,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,5.14002
-5.44922,2.54883,0.727095,-3.86719,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.3125,0.5625,-0.234375,5.15002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,5.16002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0,5.17002
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.625,-0.0585938,5.18002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.19002
-5.44922,2.46094,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.20002
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,5.21002
-5.44922,2.63672,0.727095,-3.95508,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.22002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.234375,5.23002
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.527344,5.24003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.375,-0.25,0.5625,-0.234375,5.25003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.175781,5.26003
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.25,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,5.27003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.0585938,5.28003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.29003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.117188,5.30003
-5.44922,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.351562,5.31003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.117188,5.32003
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,0.175781,5.33003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.34003
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.503374,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.35003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.28516,-0.503374,-3.25195,0.4375,-0.25,0.5625,-0.351562,5.36003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.25195,0.375,-0.3125,0.5625,-0.175781,5.37003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0,5.38003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.117188,5.39003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,5.40003
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.25195,0.4375,-0.25,0.5625,0,5.41003
-5.53711,2.54883,0.671165,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.25195,0.375,-0.25,0.5625,-0.117188,5.42003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.25195,0.4375,-0.25,0.5625,-0.234375,5.43003
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.615234,-3.16406,0.375,-0.25,0.5625,-0.0585938,5.44003
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.45003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,5.46003
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,5.47003
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.48003
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,5.49003
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.527344,5.50003
-5.53711,2.46094,0.671165,-3.86719,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.46875,5.51003
-5.53711,2.46094,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.52003
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.234375,5.53003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.54003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.410156,5.55003
-5.53711,2.63672,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.0585938,5.56003
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,5.57003
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.410156,5.58003
-5.44922,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.117188,5.59003
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.117188,5.60003
-5.44922,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0,5.61003
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.117188,5.62003
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.292969,5.63003
-5.53711,2.54883,0.727095,-3.86719,-0.5625,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.175781,5.64003
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.46875,5.65003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.503374,-3.16406,0.4375,-0.3125,0.5625,-0.0585938,5.66003
-5.53711,2.46094,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,5.67003
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.234375,5.68004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,5.69004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.234375,5.70004
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.503374,-3.16406,0.4375,-0.25,0.5625,-0.351562,5.71004
-5.44922,2.63672,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,5.72004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.6582,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.73004
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.503374,-3.25195,0.375,-0.25,0.5625,-0.234375,5.74004
-5.53711,2.46094,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.0585938,5.75004
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.585938,5.76004
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.175781,5.77004
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.175781,5.78004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,5.79004
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.503374,-3.16406,0.4375,-0.25,0.5625,0.117188,5.80004
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.351562,5.81004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.615234,-3.16406,0.375,-0.25,0.5625,-0.351562,5.82004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.83004
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.28516,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,5.84004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,5.85004
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.86004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.234375,5.87004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.351562,5.88004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,5.89004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.410156,5.90004
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,5.91004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.292969,5.92004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.25195,0.4375,-0.25,0.5625,-0.46875,5.93004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.25195,0.4375,-0.25,0.5625,-0.410156,5.94004
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,5.95004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.6582,-2.37305,-0.503374,-3.16406,0.375,-0.25,0.5625,-0.234375,5.96004
-5.53711,2.54883,0.727095,-3.86719,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,5.97004
-5.53711,2.46094,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,5.98004
-5.44922,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,5.99004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,6.00004
-5.53711,2.63672,0.727095,-4.04297,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,6.01004
-5.53711,2.63672,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,6.02004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,6.03004
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.351562,6.04004
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.117188,6.05004
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,6.06004
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.3125,-0.25,0.5625,-0.175781,6.07004
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.234375,6.08004
-5.53711,2.54883,0.671165,-3.95508,-0.5625,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.234375,6.09004
-5.53711,2.63672,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.292969,6.10004
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.410156,6.11004
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.615234,-3.16406,0.375,-0.25,0.5625,-0.175781,6.12005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.527344,6.13005
-5.44922,2.63672,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,6.14005
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.410156,6.15005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.644531,6.16005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,6.17005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.28516,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.234375,6.18005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,6.19005
