left_hand_wrench.f_x,left_hand_wrench.f_y,left_hand_wrench.f_z,left_hand_wrench.tau_x,left_hand_wrench.tau_y,left_hand_wrench.tau_z,right_hand_wrench.f_x,right_hand_wrench.f_y,right_hand_wrench.f_z,right_hand_wrench.tau_x,right_hand_wrench.tau_y,right_hand_wrench.tau_z,time.t
4.47207,3.35415,18.9389,-0.35062,0.956048,-0.5415,4.72698,-3.95087,14.9787,0.579397,0.844857,0.761202,6.05004
4.44065,3.34387,18.9662,-0.348057,0.955214,-0.539102,4.71792,-3.95283,14.9829,0.580615,0.844814,0.760857,6.06004
4.46633,3.34561,18.9134,-0.346561,0.953649,-0.537914,4.70884,-3.94846,14.9846,0.57558,0.843713,0.760181,6.07004
4.43549,3.33619,18.9432,-0.3444,0.953056,-0.535879,4.70275,-3.95434,14.9888,0.578121,0.843427,0.757083,6.08004
4.43515,3.34085,18.9564,-0.34925,0.954842,-0.539961,4.69506,-3.95108,14.9906,0.575927,0.843175,0.758399,6.09004
4.434,3.3603,18.9726,-0.351074,0.956184,-0.544591,4.69033,-3.95665,14.9943,0.578434,0.842944,0.755475,6.10004
4.4318,3.3473,18.9813,-0.347473,0.956456,-0.545087,4.68491,-3.95799,14.9969,0.579747,0.843092,0.755702,6.11004
4.42978,3.33559,18.989,-0.344231,0.956699,-0.545531,4.733,-3.9618,14.9673,0.578481,0.844175,0.755132,6.12005
4.42915,3.32893,18.9967,-0.342362,0.956575,-0.543161,4.72333,-3.96271,14.9726,0.579787,0.844201,0.755403,6.13005
4.39987,3.33385,19.0226,-0.339657,0.956483,-0.546001,4.71462,-3.96354,14.9774,0.580961,0.844222,0.755646,6.14005
4.43065,3.34669,18.9644,-0.343116,0.955621,-0.54794,4.70795,-3.96791,14.9824,0.582965,0.843882,0.753,6.15005
4.43094,3.34901,18.9747,-0.345473,0.956435,-0.549142,4.7548,-3.97568,14.9556,0.584912,0.845235,0.75146,6.16005
4.43021,3.34101,18.9838,-0.343482,0.956337,-0.546409,4.74295,-3.97516,14.9621,0.585576,0.845154,0.752093,6.17005
4.43056,3.34391,18.9922,-0.345803,0.95708,-0.547768,4.78734,-3.96563,14.932,0.587064,0.845939,0.748052,6.18005
4.42988,3.33644,18.9996,-0.343774,0.956918,-0.545177,4.77122,-3.96121,14.9395,0.583978,0.845434,0.750269,6.19005
4.42924,3.3297,19.0062,-0.34195,0.956773,-0.542844,4.75889,-3.96578,14.9483,0.58568,0.844973,0.74816,6.20005
4.40315,3.3271,19.0282,-0.343915,0.95624,-0.539223,4.79845,-3.96522,14.9228,0.582875,0.846219,0.75121,6.21005
4.40421,3.33784,19.037,-0.342162,0.956609,-0.540111,4.78219,-3.96574,14.9326,0.583739,0.846037,0.751869,6.22005
4.40812,3.32446,19.035,-0.344537,0.956874,-0.539461,4.76752,-3.96619,14.9414,0.584516,0.845875,0.752461,6.23005
4.40967,3.31892,19.0381,-0.342636,0.956733,-0.537699,4.80751,-3.97674,14.8835,0.586416,0.839668,0.755151,6.24005
4.41105,3.31394,19.0409,-0.340928,0.956606,-0.536113,4.79042,-3.97616,14.8972,0.586928,0.840138,0.755415,6.25005
4.38675,3.3178,19.0582,-0.343448,0.956546,-0.538072,4.82786,-3.97946,14.8782,0.587537,0.842219,0.756493,6.26005
4.39044,3.31292,19.0589,-0.341656,0.956438,-0.536446,4.80872,-3.97861,14.8925,0.587936,0.842436,0.756628,6.27005
4.39376,3.30853,19.0596,-0.340044,0.956339,-0.534984,4.84332,-3.97679,14.8726,0.584906,0.843933,0.758833,6.28005
4.39675,3.30458,19.0603,-0.338594,0.956249,-0.533667,4.8219,-3.9776,14.8515,0.583087,0.835909,0.761293,6.29005
4.37393,3.30446,19.0768,-0.340893,0.955767,-0.530963,4.80228,-3.97201,14.867,0.580394,0.836403,0.762189,6.30005
4.37887,3.30088,19.0757,-0.339356,0.955736,-0.530048,4.83895,-3.98074,14.8158,0.580112,0.830433,0.762291,6.31005
4.38336,3.2977,19.0748,-0.337971,0.955707,-0.529227,4.81867,-3.97971,14.8363,0.581255,0.831827,0.761838,6.32005
4.38742,3.29484,19.0739,-0.336727,0.955682,-0.528489,4.8004,-3.97877,14.8547,0.582282,0.833084,0.76143,6.33005
4.39209,3.29747,19.0745,-0.339271,0.956031,-0.52673,4.78286,-3.97297,14.87,0.579665,0.833866,0.762309,6.34005
4.39524,3.29462,19.0736,-0.337897,0.955974,-0.526239,4.76815,-3.97272,14.885,0.580847,0.834919,0.76186,6.35005
4.39911,3.29723,19.0743,-0.340325,0.956295,-0.524703,4.75492,-3.97253,14.8985,0.581914,0.835859,0.761453,6.36005
4.37498,3.29265,19.0881,-0.338785,0.955436,-0.52399,4.74315,-3.97111,14.91,0.58028,0.836001,0.759477,6.37005
4.37984,3.29026,19.0859,-0.33746,0.955439,-0.523773,4.73145,-3.96619,14.9197,0.57787,0.836483,0.760555,6.38005
4.38423,3.28815,19.0839,-0.336267,0.955441,-0.523581,4.77379,-3.94411,14.8905,0.572116,0.837782,0.761016,6.39005
4.38719,3.30278,19.0872,-0.33527,0.95589,-0.526038,4.81189,-3.94575,14.8708,0.570671,0.839741,0.762779,6.40005
4.38985,3.31597,19.0902,-0.334372,0.956298,-0.528253,4.79432,-3.92676,14.8791,0.569019,0.839413,0.760937,6.41005
4.39307,3.31746,19.0872,-0.336559,0.957387,-0.53419,4.83272,-3.92474,14.8222,0.57227,0.833409,0.760192,6.42005
4.39493,3.30872,19.0844,-0.334408,0.957537,-0.535724,4.78665,-3.92743,14.8576,0.574125,0.833676,0.759533,6.43005
4.3978,3.30476,19.0826,-0.333518,0.957329,-0.534337,4.77174,-3.9305,14.8732,0.573272,0.834036,0.757746,6.44005
4.40242,3.2898,19.0772,-0.336306,0.957063,-0.529358,4.80895,-3.92856,14.8539,0.56817,0.836023,0.761085,6.45005
4.40455,3.28771,19.0761,-0.335229,0.9569,-0.528603,4.79271,-3.9162,14.8653,0.570306,0.836419,0.758167,6.46005
4.43386,3.29508,19.0123,-0.335013,0.955165,-0.528467,4.776,-3.91671,14.8794,0.568892,0.836861,0.759371,6.47005
4.45928,3.31829,18.96,-0.334897,0.954055,-0.530983,4.81487,-3.92593,14.8623,0.571299,0.839271,0.760056,6.48005
4.42914,3.31164,18.9851,-0.333898,0.95342,-0.529645,4.79701,-3.93039,14.8781,0.573322,0.839781,0.759829,6.49005
4.42858,3.30739,18.9932,-0.333059,0.953623,-0.528866,4.83276,-3.93336,14.8597,0.571754,0.841542,0.76171,6.50005
4.4281,3.30356,19.0005,-0.332307,0.953807,-0.528162,4.81209,-3.93222,14.8744,0.570197,0.841471,0.762565,6.51005
4.40107,3.29834,19.0216,-0.331572,0.953196,-0.527099,4.84678,-3.94008,14.8211,0.5674,0.834639,0.76388,6.52005
4.40331,3.29539,19.0261,-0.330966,0.953422,-0.52657,4.82368,-3.93337,14.8383,0.562739,0.834907,0.765764,6.53005
4.40535,3.29271,19.03,-0.330425,0.953624,-0.526091,4.80289,-3.92732,14.8537,0.558544,0.835146,0.767461,6.54005
4.40717,3.29034,19.0337,-0.329933,0.953807,-0.525668,4.84026,-3.93918,14.8398,0.562931,0.837368,0.764478,6.55006
4.40883,3.28822,19.0369,-0.329492,0.953971,-0.525285,4.79124,-3.93188,14.8714,0.561238,0.837244,0.767498,6.56006
4.41038,3.30806,19.0463,-0.332841,0.954941,-0.526477,4.82861,-3.9396,14.855,0.564416,0.839612,0.767366,6.57006
4.41172,3.30417,19.0483,-0.33211,0.954992,-0.526013,4.80936,-3.92125,14.8649,0.56339,0.839294,0.765067,6.58006
4.44029,3.3099,18.9873,-0.332207,0.953448,-0.526136,4.791,-3.9213,14.8791,0.562666,0.839449,0.765586,6.59006
4.43763,3.32236,19.0002,-0.331615,0.9541,-0.528341,4.77449,-3.92136,14.8919,0.562017,0.839584,0.766053,6.60006
4.43727,3.32221,19.0082,-0.33467,0.954608,-0.526596,4.81246,-3.92527,14.8721,0.561575,0.841365,0.767319,6.61006
4.46328,3.32612,18.9512,-0.334509,0.953104,-0.526663,4.79604,-3.93347,14.8875,0.565517,0.841306,0.763505,6.62006
4.46031,3.33049,18.9629,-0.337725,0.954169,-0.529994,4.77904,-3.93232,14.8994,0.56458,0.841258,0.764184,6.63006
4.45769,3.32955,18.9746,-0.34017,0.954671,-0.528085,4.81662,-3.9351,14.8789,0.563887,0.842872,0.765629,6.64006
4.45428,3.3235,18.9838,-0.338704,0.954748,-0.527461,4.85044,-3.93761,14.8604,0.563263,0.844323,0.766931,6.65006
4.45121,3.31805,18.992,-0.337384,0.954819,-0.526898,4.82902,-3.91946,14.8697,0.562356,0.843532,0.76467,6.66006
4.44949,3.31833,19.0008,-0.339863,0.955256,-0.525298,4.8087,-3.89823,14.8768,0.558002,0.842469,0.763885,6.67006
4.44695,3.31341,19.0073,-0.338429,0.955274,-0.524952,4.79188,-3.91054,14.8559,0.559811,0.834233,0.762982,6.68006
4.44365,3.32551,19.0183,-0.33722,0.955741,-0.52727,4.77542,-3.9104,14.8703,0.556857,0.834181,0.762089,6.69006
4.41507,3.31813,19.0376,-0.33599,0.954938,-0.526302,4.76163,-3.91515,14.8846,0.557731,0.834493,0.760045,6.70006
4.41593,3.31325,19.0405,-0.334943,0.95499,-0.525858,4.74804,-3.89435,14.8902,0.553837,0.834336,0.759725,6.71006
4.41663,3.30881,19.043,-0.333999,0.955036,-0.525457,4.73583,-3.89709,14.9018,0.554069,0.834985,0.760778,6.72006
4.4173,3.30484,19.0453,-0.333149,0.955077,-0.525096,4.72482,-3.89955,14.9123,0.554277,0.835568,0.761725,6.73006
4.41889,3.28468,19.0423,-0.332305,0.954665,-0.522138,4.71712,-3.91032,14.9238,0.558943,0.836091,0.758477,6.74006
