left_hand_wrench.f_x,left_hand_wrench.f_y,left_hand_wrench.f_z,left_hand_wrench.tau_x,left_hand_wrench.tau_y,left_hand_wrench.tau_z,right_hand_wrench.f_x,right_hand_wrench.f_y,right_hand_wrench.f_z,right_hand_wrench.tau_x,right_hand_wrench.tau_y,right_hand_wrench.tau_z,time.t
1.05561,11.0506,24.954,0.212866,1.76913,-1.15592,2.74522,-1.47793,14.5474,-0.290316,0.645133,0.640485,12.9702
2.16435,11.1521,23.369,0.155504,1.75341,-1.18756,3.02576,-1.53087,14.399,-0.279995,0.650072,0.616365,12.9802
2.1858,10.7543,22.9446,0.186749,1.6617,-1.10625,4.62167,-1.69838,12.4903,-0.303613,0.647129,0.607676,12.9902
2.9796,10.1189,21.7282,0.281258,1.69704,-1.05677,5.67124,-1.59166,11.9083,-0.395225,0.856091,0.564089,13.0002
3.25736,9.81922,20.5023,0.315051,1.64745,-1.04702,6.96831,-1.49934,10.3063,-0.486393,0.786121,0.534259,13.0102
2.97954,9.1433,20.4595,0.40269,1.62254,-1.01095,7.80347,-1.7239,10.3227,-0.396042,0.845334,0.594005,13.0202
2.48881,8.55505,19.7286,0.38972,1.49047,-0.907457,10.193,-2.16264,8.7408,-0.365732,1.22617,0.637087,13.0302
1.14609,8.40232,19.4178,0.392537,1.4049,-0.885731,11.4922,-1.87132,7.73049,-0.490398,1.30578,0.637919,13.0402
-0.529876,8.42397,20.4361,0.408696,1.31395,-0.920774,12.0364,-1.95132,7.61028,-0.486915,1.45366,0.644326,13.0502
-1.36566,8.34439,20.8414,0.423002,1.29439,-0.93344,12.2959,-1.99654,6.95456,-0.515641,1.43465,0.663029,13.0602
-3.03877,8.35123,21.7033,0.450182,1.25932,-0.984579,12.2966,-1.92982,6.97378,-0.549839,1.42405,0.597999,13.0702
-4.16973,8.19379,22.7232,0.47251,1.25633,-0.990865,11.2411,-1.93644,6.78718,-0.543556,1.28789,0.54407,13.0802
-4.71175,8.01325,22.9592,0.447501,1.24483,-0.971345,9.91182,-1.68568,8.5366,-0.563761,1.29424,0.519292,13.0902
-5.00517,7.88251,23.098,0.515003,1.22377,-0.909056,8.8366,-1.89846,8.8567,-0.523977,1.19929,0.60496,13.1002
-5.84339,7.89475,23.9718,0.465325,1.24302,-1.02597,8.3228,-2.02338,8.70877,-0.473632,1.16014,0.556156,13.1102
-6.66052,8.15694,23.9497,0.403367,1.21728,-1.12167,7.78568,-1.97229,9.01592,-0.502685,1.13657,0.530886,13.1202
-6.95349,7.83293,24.0331,0.455373,1.20257,-1.0778,7.52649,-2.00336,9.18837,-0.468248,1.13229,0.514373,13.1302
-7.51261,7.54514,24.2686,0.471222,1.18545,-1.01896,7.50697,-1.9258,8.69489,-0.539716,1.09812,0.489611,13.1402
-7.50725,7.25848,24.1513,0.44236,1.18705,-1.03174,8.04712,-2.01447,8.25876,-0.531848,1.16513,0.459232,13.1502
-7.49892,7.08172,24.1022,0.442156,1.18341,-1.00487,7.76217,-2.11168,8.44953,-0.568531,1.15769,0.493399,13.1602
-7.49149,6.8977,24.0577,0.441794,1.18003,-0.977547,8.02815,-2.36127,8.22435,-0.534102,1.22831,0.501304,13.1702
-7.78164,6.56046,24.147,0.493762,1.16561,-0.933142,8.5691,-2.61094,6.61176,-0.508076,1.12006,0.525827,13.1802
-7.2423,6.61126,23.3761,0.49668,1.15956,-0.970378,8.82325,-2.65802,6.86163,-0.575242,1.19233,0.462606,13.1902
-7.50436,6.01286,23.346,0.518706,1.1457,-0.940508,8.54876,-3.02369,7.13306,-0.538069,1.19694,0.49949,13.2002
-7.28929,6.44156,23.3275,0.541367,1.17177,-1.0789,7.73117,-3.08547,7.77317,-0.546932,1.12614,0.552177,13.2102
-6.9813,6.1916,22.5985,0.533263,1.14729,-1.03196,8.01824,-3.25947,7.48311,-0.497109,1.192,0.555092,13.2202
-6.73297,6.1257,22.636,0.557219,1.29044,-1.04154,7.74251,-3.40774,7.68581,-0.496858,1.18833,0.576602,13.2302
-6.14704,6.40154,21.0189,0.530776,1.18068,-1.11495,7.99932,-3.38385,7.19913,-0.527902,1.1116,0.555901,13.2402
-4.50126,6.91321,19.1833,0.546722,1.23112,-1.12236,7.47902,-3.44926,7.4969,-0.487701,1.10272,0.584253,13.2502
-4.18968,7.07376,17.8598,0.532486,1.06101,-1.18098,7.46598,-3.41043,7.49069,-0.497775,1.10602,0.612051,13.2602
-3.6459,7.0858,18.2821,0.50234,1.23468,-1.13075,7.21035,-3.22572,7.59082,-0.499973,1.09376,0.581014,13.2702
-3.10547,6.68779,17.8885,0.549052,1.23902,-1.12391,6.95133,-3.17024,8.23461,-0.49837,1.1059,0.547178,13.2802
-2.83718,7.08878,17.5111,0.538942,1.17649,-1.19398,6.92895,-3.09513,8.07002,-0.547409,1.15948,0.575064,13.2902
-2.83032,7.07372,17.8564,0.537027,1.25228,-1.15542,6.9323,-3.10443,7.74823,-0.543117,1.07879,0.538074,13.3002
-2.26682,7.27184,17.0982,0.488663,1.24893,-1.20535,7.19098,-3.12567,7.92875,-0.520609,1.17471,0.595831,13.3102
-1.9938,7.25243,16.4903,0.520803,1.22603,-1.17139,6.64382,-2.96448,8.69973,-0.566191,1.17806,0.597208,13.3202
-1.98831,6.87966,16.3841,0.531809,1.22043,-1.14524,6.65719,-3.08862,8.23258,-0.522992,1.15873,0.586258,13.3302
-1.99548,7.31339,16.4646,0.493347,1.23538,-1.23856,6.12011,-3.18143,9.07866,-0.521272,1.16717,0.574061,13.3402
-1.70699,6.99553,16.224,0.493297,1.23467,-1.19055,5.86196,-3.03025,8.35675,-0.547757,1.04676,0.518565,13.3502
-1.13313,7.11692,14.6571,0.508949,1.11682,-1.17519,5.30765,-3.109,8.69479,-0.584651,1.03104,0.546793,13.3602
-1.18898,7.28518,15.5571,0.538331,1.23064,-1.24315,5.33109,-3.03457,8.99841,-0.518215,1.11531,0.53407,13.3702
-0.861627,7.16693,14.9879,0.475557,1.15437,-1.21929,4.77007,-2.78357,9.78016,-0.57938,1.11893,0.513699,13.3802
-0.628636,7.62549,15.3317,0.48553,1.25271,-1.29259,5.0599,-2.81104,9.09182,-0.530611,1.10629,0.530804,13.3902
-0.342483,7.66163,14.3892,0.507611,1.15133,-1.27058,4.79996,-3.05706,8.95898,-0.510086,1.02183,0.536809,13.4002
-0.63904,7.3168,15.2833,0.53612,1.24518,-1.25349,4.78903,-2.95535,8.96343,-0.552041,1.01471,0.498869,13.4102
-0.0887246,7.41107,14.535,0.527635,1.23579,-1.26354,4.81091,-3.09608,8.96702,-0.500225,1.01844,0.508968,13.4202
-0.909869,7.36078,15.4019,0.507753,1.24702,-1.31496,4.80521,-3.03548,9.30989,-0.510713,1.096,0.496468,13.4302
-0.899244,7.41555,15.064,0.498048,1.16867,-1.32664,4.82143,-3.13457,8.97633,-0.490534,1.01501,0.48129,13.4402
-0.910857,7.35808,15.4015,0.507609,1.24729,-1.31457,4.5297,-3.1211,9.52416,-0.542605,1.08178,0.452494,13.4502
-0.666514,7.22804,15.2676,0.557979,1.25128,-1.30637,4.27886,-3.17024,10.1626,-0.499177,1.10082,0.457123,13.4602
-0.643878,7.33703,14.9473,0.510587,1.17757,-1.3086,4.29904,-3.35683,9.35293,-0.445602,1.00373,0.459386,13.4702
-0.654822,7.32899,15.261,0.517676,1.25742,-1.34581,4.27536,-3.20465,9.344,-0.523944,0.992347,0.433073,13.4802
-0.360388,7.4673,14.3096,0.499992,1.16216,-1.3632,4.28551,-3.24244,9.3532,-0.514102,0.988995,0.405118,13.4902
-0.664081,7.22735,15.2659,0.557481,1.25148,-1.30626,4.0403,-3.16145,9.44726,-0.474342,0.983763,0.412372,13.5002
-0.654283,7.32894,15.2582,0.517605,1.25757,-1.34581,4.0348,-3.10104,9.78953,-0.484846,1.06135,0.399828,13.5102
-0.664298,7.22698,15.2643,0.557538,1.2516,-1.3062,4.01908,-3.22535,9.50372,-0.515285,0.980934,0.400755,13.5202
-0.363944,6.99147,14.2093,0.550742,1.15073,-1.2972,4.01354,-3.16538,9.84597,-0.525968,1.05852,0.388365,13.5302
-0.65503,6.88122,14.6726,0.572307,1.22467,-1.3078,4.29045,-3.22141,9.70487,-0.515379,1.06319,0.365289,13.5402
-0.381483,7.36901,14.6312,0.521341,1.24396,-1.37848,4.03544,-3.2294,10.0042,-0.503296,0.997673,0.344511,13.5502
-0.385806,6.89431,14.5358,0.571749,1.23215,-1.31245,4.29064,-3.27428,9.68498,-0.50994,1.06617,0.415063,13.5602
-0.913332,6.67242,15.2432,0.568297,1.23482,-1.24856,4.30141,-3.32535,9.70011,-0.473829,1.07026,0.403631,13.5702
-0.644936,6.95409,15.1479,0.528374,1.2524,-1.31952,4.30172,-3.32538,9.6998,-0.473781,1.0703,0.403605,13.5802
-0.405375,7.2744,14.6077,0.570218,1.24196,-1.41494,4.29107,-3.22319,9.70411,-0.51563,1.06314,0.365588,13.5902
-0.655296,6.85249,15.1554,0.568263,1.24634,-1.27992,4.56,-3.36488,9.20144,-0.472618,1.00385,0.448827,13.6002
-0.361912,6.99097,14.2061,0.550825,1.15097,-1.2973,4.54962,-3.26283,9.20543,-0.514393,0.996741,0.410789,13.6102
-0.351547,7.04658,13.8693,0.541237,1.07248,-1.30911,4.02981,-3.32983,9.49846,-0.474087,0.988058,0.439251,13.6202
-0.387127,6.89475,14.5351,0.571932,1.23212,-1.31242,4.01931,-3.22783,9.5027,-0.515867,0.980909,0.401239,13.6302
-0.37435,6.93546,14.5431,0.560647,1.2294,-1.28546,4.00737,-3.18989,9.49507,-0.525936,0.984133,0.429238,13.6402
-0.377459,6.99665,14.5281,0.532182,1.23811,-1.35204,4.01449,-3.16719,9.84409,-0.526181,1.05859,0.38854,13.6502
-0.646499,6.95449,15.1472,0.528702,1.25238,-1.31953,3.73032,-3.30527,10.5176,-0.501562,1.0887,0.47505,13.6602
-0.913162,6.89484,14.9521,0.55949,1.16058,-1.2872,4.27347,-3.20655,9.34501,-0.524858,0.992208,0.433611,13.6702
-0.65962,6.91439,15.1384,0.54035,1.25505,-1.34668,4.27938,-3.24766,9.68184,-0.493277,1.07708,0.45883,13.6802
-0.38671,6.89622,14.5312,0.572786,1.23214,-1.31292,4.26316,-3.43535,9.38289,-0.491674,1.00715,0.525435,13.6902
-0.392064,7.26949,14.6336,0.562265,1.2379,-1.33946,4.00146,-3.17772,9.96451,-0.500955,1.01827,0.493554,13.7002
-0.64719,7.53291,14.1424,0.544036,1.07792,-1.38524,4.264,-3.16681,9.33393,-0.534349,0.995926,0.460932,13.7102
-0.118836,7.51885,14.068,0.555233,1.22523,-1.37201,4.00304,-3.17689,9.96233,-0.500682,1.01852,0.493245,13.7202
-0.0940653,7.69035,13.5821,0.50861,1.20704,-1.41287,4.2485,-3.06778,9.66594,-0.554466,1.07707,0.475961,13.7302
-0.083767,7.47825,13.2043,0.538546,1.11832,-1.35842,4.2595,-3.16958,9.66095,-0.512552,1.08425,0.513873,13.7402
-0.119269,7.52032,14.0659,0.555984,1.22517,-1.37242,3.97548,-3.03976,10.2866,-0.53085,1.10292,0.536255,13.7502
-0.129543,7.41906,14.0728,0.595888,1.2191,-1.33287,4.24842,-3.13073,9.65212,-0.522399,1.08768,0.541574,13.7602
0.161194,7.65158,13.4312,0.546203,1.20941,-1.42714,4.24886,-3.13052,9.65156,-0.522276,1.08775,0.541472,13.7702
-0.366174,7.38253,14.1611,0.544997,1.21076,-1.31421,3.97667,-3.03865,10.2849,-0.530455,1.10315,0.535846,13.7802
-0.366593,7.38282,14.1611,0.545031,1.21072,-1.31422,4.24913,-3.1299,9.65111,-0.522146,1.08783,0.541279,13.7902
-0.635092,7.36945,14.2964,0.545561,1.20336,-1.30957,3.96513,-3.00016,10.2768,-0.540379,1.10649,0.563686,13.8002
-0.0856098,7.46616,13.5506,0.537341,1.19362,-1.31979,4.23051,-3.01733,10.1277,-0.53949,1.11447,0.568197,13.8102
-0.331317,7.59558,13.6867,0.486725,1.18954,-1.3278,3.96542,-2.94834,10.2962,-0.54594,1.10351,0.514059,13.8202
-0.90016,7.44403,14.9189,0.476271,1.23073,-1.3341,4.24827,-3.14195,9.65799,-0.495757,1.09525,0.557495,13.8302
-0.90846,7.32979,14.9177,0.54239,1.21722,-1.27701,4.23085,-3.01666,10.1273,-0.539302,1.11457,0.567988,13.8402
-0.908634,7.33009,14.9174,0.542417,1.21721,-1.27701,4.21606,-2.95083,9.63888,-0.583704,1.08751,0.558844,13.8502
-0.922285,7.28956,14.9105,0.553847,1.21981,-1.30399,4.52395,-2.99327,9.45746,-0.495956,1.09888,0.535785,13.8602
-0.898749,7.43237,14.9107,0.502658,1.22314,-1.3167,3.96413,-3.01141,10.284,-0.513989,1.11394,0.579795,13.8702
-0.898311,7.43263,14.9109,0.502609,1.22312,-1.31673,4.23671,-3.10313,9.6502,-0.505671,1.09859,0.585294,13.8802
-0.625494,7.4135,14.306,0.53461,1.20016,-1.28276,4.2368,-3.10323,9.65017,-0.505663,1.09859,0.585309,13.8902
-0.908057,7.33107,14.9176,0.542405,1.21709,-1.27716,3.96447,-3.01165,10.2841,-0.513927,1.11391,0.579868,13.9002
-0.638574,7.37238,14.2987,0.545949,1.20285,-1.30969,4.24885,-3.14128,9.65767,-0.495545,1.09532,0.557323,13.9102
-0.917508,7.22912,14.9251,0.582121,1.21108,-1.23756,3.96768,-2.9348,10.288,-0.571728,1.09632,0.49735,13.9202
-0.636189,7.59413,14.0096,0.536563,1.12858,-1.34825,4.24909,-3.14134,9.65759,-0.495556,1.09533,0.557364,13.9302
-0.637718,7.37256,14.2988,0.54581,1.20284,-1.30973,4.24901,-3.14152,9.65786,-0.495592,1.09528,0.557437,13.9402
-0.36985,7.38607,14.1638,0.545278,1.21016,-1.31434,4.23839,-3.09077,9.64261,-0.531784,1.09126,0.568916,13.9502
-0.651178,7.52495,14.487,0.543807,1.15283,-1.3472,3.70056,-2.71351,10.3786,-0.583798,1.08724,0.494642,13.9602
-0.920649,7.28964,14.9116,0.553444,1.21976,-1.304,3.96575,-2.99888,10.2771,-0.540119,1.10656,0.563489,13.9702
-0.633203,6.92474,14.3523,0.582149,1.13409,-1.22731,4.24819,-3.14145,9.65891,-0.495713,1.09519,0.557495,13.9802
-0.908107,7.56614,14.2868,0.534248,1.06703,-1.35414,4.24928,-3.12883,9.65141,-0.521747,1.08786,0.54095,13.9902
-0.643114,7.40454,14.7711,0.512789,1.23305,-1.34805,3.98834,-3.17196,9.45971,-0.512416,1.00215,0.549057,14.0002
-1.18963,7.51491,15.5738,0.509925,1.24424,-1.33747,4.24781,-2.86156,9.60593,-0.564821,1.07622,0.476915,14.0102
-0.920747,7.28878,14.9141,0.552822,1.21972,-1.30365,4.25483,-3.1256,9.32278,-0.543285,0.999693,0.487644,14.0202
-0.920666,7.28843,14.9146,0.552652,1.21973,-1.30357,4.2755,-3.27834,9.33408,-0.465344,1.0108,0.514172,14.0302
-0.929761,7.45431,14.9621,0.553022,1.224,-1.33027,4.25959,-3.16724,9.66112,-0.51185,1.08436,0.513113,14.0402
-0.642204,7.40341,14.772,0.512326,1.23314,-1.3478,4.2598,-3.11631,9.68078,-0.51758,1.08127,0.463733,14.0502
-0.368408,7.38431,14.1669,0.544202,1.21021,-1.31388,4.27001,-2.95074,9.62939,-0.518737,1.0769,0.43762,14.0602
-0.342587,7.4804,13.8371,0.523042,1.12913,-1.29878,3.98568,-2.87246,10.2364,-0.531456,1.09855,0.509681,14.0702
-0.0981579,7.39776,14.0306,0.543543,1.21764,-1.31864,3.72193,-2.79084,10.397,-0.564146,1.08031,0.43911,14.0802
-0.380109,7.31538,14.6423,0.551397,1.23457,-1.31314,4.25972,-3.16785,9.66132,-0.512156,1.08433,0.513476,14.0902
-0.359228,7.47234,14.2982,0.501878,1.16214,-1.3645,4.25942,-2.90044,9.61439,-0.555176,1.07283,0.449395,14.1002
-0.647869,7.30136,14.7777,0.551834,1.22729,-1.30845,4.26497,-3.22853,9.3195,-0.501872,1.00666,0.526149,14.1102
-0.657364,7.46759,14.8253,0.552231,1.23149,-1.33517,3.69933,-2.91891,10.4415,-0.573242,1.08782,0.493423,14.1202
-0.663723,7.23245,15.2549,0.559179,1.25148,-1.3074,4.25867,-3.16779,9.66214,-0.512268,1.08428,0.513467,14.1302
-0.65385,7.3338,15.2481,0.519214,1.25752,-1.3469,4.27428,-3.27901,9.33544,-0.465758,1.01067,0.514534,14.1402
-0.920805,7.27371,15.0543,0.549796,1.1657,-1.3144,3.99278,-3.15018,9.81167,-0.513046,1.07628,0.508767,14.1502
-0.663534,7.50006,15.2964,0.51952,1.26169,-1.37356,3.99851,-3.15973,9.48894,-0.508361,0.995581,0.471923,14.1602
-0.381335,7.3148,14.6439,0.551122,1.23452,-1.31288,4.26885,-3.21852,9.67773,-0.476019,1.08826,0.501892,14.1702
-0.098161,7.39719,14.0314,0.543221,1.21765,-1.31846,4.25661,-2.96457,9.60364,-0.523423,1.08307,0.51534,14.1802
-0.0873322,7.45274,13.6946,0.533661,1.13918,-1.33028,4.26409,-3.22842,9.32015,-0.501832,1.0066,0.526038,14.1902
-0.380814,7.31466,14.6436,0.551216,1.23457,-1.31294,3.98648,-3.07636,10.2961,-0.520435,1.09957,0.507925,14.2002
-0.37422,7.55002,14.2134,0.544216,1.21458,-1.34075,3.99394,-3.1504,9.81104,-0.512911,1.0763,0.5088,14.2102
-0.370045,7.41674,14.6352,0.511425,1.24061,-1.35265,4.26432,-2.96076,9.27279,-0.544757,0.995157,0.46191,14.2202
-0.379683,7.31515,14.6427,0.551186,1.23457,-1.31308,3.96996,-2.99706,9.95036,-0.561975,1.01812,0.510564,14.2302
-0.389375,7.48132,14.6904,0.551671,1.23878,-1.3398,4.24904,-3.06603,9.6659,-0.55391,1.07718,0.475428,14.2402
-0.370607,7.41704,14.6355,0.511558,1.24056,-1.35268,4.25955,-3.16772,9.66138,-0.512003,1.08432,0.513332,14.2502
-0.381147,7.31508,14.6429,0.55137,1.23454,-1.31301,4.26817,-3.01488,9.61771,-0.487062,1.08724,0.50366,14.2602
-0.649431,7.30178,14.7781,0.551933,1.22719,-1.3084,4.25281,-3.19003,9.31164,-0.511753,1.00998,0.553851,14.2702
-0.37156,7.41698,14.6358,0.511614,1.24055,-1.35261,3.98655,-3.07558,10.2954,-0.52028,1.0997,0.507675,14.2802
-0.638451,7.62499,14.4815,0.503007,1.15898,-1.3865,4.25748,-2.96403,9.60229,-0.523208,1.08323,0.515067,14.2902
-0.639642,7.40366,14.7706,0.512249,1.23321,-1.34804,4.258,-3.18023,9.66864,-0.485878,1.09167,0.52968,14.3002
-0.639626,7.40373,14.7703,0.512316,1.23322,-1.34806,4.25827,-3.17989,9.66841,-0.485816,1.09171,0.529593,14.3102
-0.366963,7.38484,14.1658,0.544269,1.21022,-1.3141,4.27022,-3.21796,9.67582,-0.475669,1.08846,0.501577,14.3202
-0.363527,6.98408,14.5476,0.550858,1.22595,-1.2597,4.24188,-3.10071,9.32258,-0.527338,1.01027,0.532232,14.3302
-0.382063,7.31644,14.6434,0.551615,1.23435,-1.31318,4.23432,-3.07747,9.78831,-0.529085,1.0366,0.580766,14.3402
-0.357021,7.48704,14.1592,0.504436,1.21616,-1.35375,4.2365,-3.09144,9.64509,-0.531876,1.09093,0.569067,14.3502
-0.357108,7.48693,14.1588,0.504437,1.21618,-1.35373,4.2419,-3.10051,9.32268,-0.527271,1.01026,0.532176,14.3602
-0.636496,7.34354,14.7855,0.540768,1.22441,-1.2816,4.25886,-3.1799,9.66785,-0.485621,1.09174,0.52951,14.3702
-0.640122,7.4046,14.7709,0.512359,1.23308,-1.34816,4.24175,-3.15181,9.30307,-0.521585,1.01332,0.581657,14.3802
-0.639243,7.35869,14.4412,0.54262,1.14855,-1.3204,4.49167,-3.00709,9.50005,-0.572855,1.09181,0.535697,14.3902
-0.650267,7.30316,14.7776,0.552387,1.22706,-1.30862,4.2525,-3.20236,9.31803,-0.4854,1.01739,0.570107,14.4002
-0.650046,7.30322,14.7775,0.552326,1.22705,-1.30866,4.24753,-3.14164,9.65968,-0.49559,1.09508,0.557414,14.4102
-0.636747,7.34397,14.785,0.541001,1.22439,-1.2817,4.22677,-2.98912,9.6484,-0.573566,1.08398,0.530907,14.4202
-0.367334,7.38584,14.1656,0.544498,1.21012,-1.31424,4.24769,-3.14164,9.6594,-0.495555,1.09509,0.557369,14.4302
-0.650042,7.30326,14.7775,0.552359,1.22704,-1.30867,4.5026,-3.10854,9.49494,-0.530887,1.09902,0.573487,14.4402
-0.626889,7.44604,14.7782,0.501129,1.23035,-1.32132,3.96455,-2.99896,10.2783,-0.539987,1.10643,0.563338,14.4502
-0.639007,7.35893,14.4408,0.542637,1.14854,-1.32044,4.25278,-3.20245,9.31759,-0.485322,1.01742,0.570069,14.4602
-0.367579,7.38599,14.1659,0.544464,1.21006,-1.31426,4.25277,-3.2022,9.31764,-0.485328,1.01744,0.570041,14.4702
-0.357116,7.48745,14.1583,0.504665,1.21615,-1.35388,4.25771,-2.97607,9.60821,-0.496692,1.09072,0.531248,14.4802
-0.64998,7.30355,14.7771,0.552392,1.22703,-1.30871,3.98195,-3.12402,9.80905,-0.496448,1.08712,0.552823,14.4902
-0.346333,7.54289,13.8212,0.495086,1.13769,-1.36568,4.23719,-3.09105,9.64418,-0.531757,1.09107,0.568938,14.5002
-0.367212,7.38601,14.1644,0.544722,1.21014,-1.3144,4.22676,-2.98916,9.64848,-0.573653,1.08398,0.530989,14.5102
-0.649786,7.3036,14.7758,0.552606,1.22709,-1.30883,4.23689,-2.82338,9.59709,-0.574782,1.07965,0.504821,14.5202
-0.363108,6.98523,14.5453,0.551295,1.22594,-1.26005,4.23733,-3.03966,9.66347,-0.537502,1.08808,0.519457,14.5302
-0.0990816,7.3997,14.0291,0.54433,1.21747,-1.31913,4.23696,-2.82328,9.5968,-0.574845,1.0797,0.504817,14.5402
-0.36855,7.35812,14.648,0.540821,1.23173,-1.28658,4.23727,-3.09096,9.64382,-0.531888,1.09114,0.568993,14.5502
-0.368422,7.35826,14.6479,0.540817,1.23172,-1.2866,4.23188,-3.03045,9.98582,-0.542153,1.16878,0.556353,14.5602
-0.36847,7.35799,14.6475,0.540792,1.23177,-1.28657,4.23707,-2.82344,9.59669,-0.574846,1.07969,0.504837,14.5702
-0.648857,7.57147,14.8149,0.513315,1.23738,-1.37523,4.23838,-3.02684,9.65593,-0.56368,1.0808,0.502976,14.5802
-0.649592,7.30352,14.7747,0.552663,1.22715,-1.30889,4.24847,-3.12876,9.65192,-0.521906,1.08786,0.540978,14.5902
-0.366737,7.38599,14.1624,0.544883,1.21023,-1.31452,4.24823,-3.12878,9.6521,-0.521958,1.08784,0.540999,14.6002
-0.649549,7.30344,14.7743,0.552721,1.22718,-1.30888,3.71006,-2.75182,10.3879,-0.573988,1.0838,0.466707,14.6102
-0.356067,7.4414,13.8256,0.535242,1.13176,-1.32626,3.96047,-2.97133,9.79795,-0.574717,1.07607,0.526412,14.6202
-0.314577,7.25301,13.3778,0.511222,1.04346,-1.30665,3.96722,-2.94892,10.1471,-0.574902,1.15047,0.485789,14.6302
-0.367362,7.38599,14.1622,0.544969,1.21024,-1.31449,3.95348,-2.89714,10.2824,-0.582217,1.0994,0.525535,14.6402
-0.0526088,7.68062,12.8697,0.478045,1.04242,-1.38323,3.96379,-2.99917,10.2782,-0.540411,1.10647,0.563546,14.6502
-0.0740728,7.56989,13.5424,0.497345,1.1994,-1.35972,4.24809,-3.12902,9.65202,-0.522063,1.08785,0.541081,14.6602
-0.0496895,7.66602,13.2134,0.4763,1.11826,-1.34455,4.23623,-3.09128,9.64448,-0.532236,1.09109,0.569176,14.6702
-0.0615736,7.57895,12.8762,0.517816,1.03646,-1.34372,4.24796,-2.8617,9.60479,-0.565106,1.07642,0.477038,14.6802
-0.0551609,7.23793,13.4468,0.496644,1.19095,-1.30635,4.24835,-3.12886,9.65157,-0.522177,1.08793,0.541129,14.6902
-0.0736221,7.57019,13.5416,0.497479,1.19941,-1.35985,4.50203,-3.10891,9.4948,-0.53143,1.09911,0.573806,14.7002
-0.083853,7.46838,13.549,0.53728,1.19341,-1.32023,4.49174,-3.00683,9.49907,-0.573244,1.09204,0.535792,14.7102
-0.0837428,7.46842,13.5487,0.537392,1.19342,-1.32026,4.23667,-3.09114,9.6439,-0.532253,1.09118,0.569178,14.7202
-0.356579,7.48782,14.1527,0.505473,1.21635,-1.35431,4.23673,-3.091,9.64369,-0.532237,1.09121,0.569132,14.7302
-0.3566,7.48771,14.1526,0.505526,1.21637,-1.35431,4.24663,-2.92538,9.59262,-0.533401,1.08682,0.542989,14.7402
-0.366547,7.3862,14.1598,0.54539,1.21036,-1.31475,4.23666,-3.09098,9.64372,-0.532265,1.09121,0.56913,14.7502
-0.0604749,7.61123,13.5477,0.486433,1.19679,-1.33303,4.22643,-2.98917,9.64785,-0.574075,1.08412,0.531154,14.7602
-0.0935406,7.63495,13.595,0.53814,1.19764,-1.34715,4.23676,-3.09095,9.64352,-0.532289,1.09124,0.569124,14.7702
-0.355942,7.44198,13.8219,0.536085,1.1319,-1.32665,4.22655,-2.98892,9.64764,-0.574123,1.08418,0.531139,14.7802
-0.366934,7.38679,14.1571,0.545989,1.21042,-1.315,4.23682,-3.09072,9.64331,-0.532353,1.09129,0.569121,14.7902
-0.362627,7.59405,14.2113,0.535238,1.21201,-1.31495,4.24676,-2.9254,9.59193,-0.53359,1.08692,0.543047,14.8002
-0.34782,7.05487,14.0606,0.545375,1.20201,-1.26168,4.50231,-3.10861,9.49417,-0.531659,1.09925,0.573855,14.8102
-0.342278,7.48325,13.8265,0.525247,1.12935,-1.30001,4.50979,-3.18273,9.00915,-0.524182,1.076,0.574744,14.8202
-0.0836588,7.46991,13.5435,0.538606,1.19353,-1.32091,4.76313,-3.16233,8.85282,-0.533558,1.0872,0.607395,14.8302
-0.0838045,7.47015,13.5432,0.538683,1.1935,-1.32097,4.21521,-2.9509,9.63894,-0.584496,1.08761,0.559253,14.8402
-0.0725417,7.52519,13.2063,0.529058,1.11509,-1.33274,4.2271,-2.98885,9.64629,-0.574406,1.08438,0.531241,14.8502
-0.0538964,7.19338,13.111,0.528191,1.10658,-1.2793,4.22548,-3.0529,9.63463,-0.54275,1.09468,0.597282,14.8602
-0.361167,7.35509,13.6846,0.579,1.18021,-1.27681,3.97225,-3.07304,9.79075,-0.533396,1.08354,0.564601,14.8702
-0.351495,7.45656,13.6772,0.539313,1.18623,-1.3164,4.23212,-2.76244,9.93657,-0.585734,1.15773,0.492375,14.8802
-0.0837541,7.4704,13.5422,0.538891,1.19352,-1.32109,4.51043,-3.18237,9.00813,-0.524302,1.07617,0.574714,14.8902
-0.0737449,7.57209,13.5345,0.499195,1.19953,-1.36076,4.23796,-3.09041,9.64126,-0.532604,1.09159,0.569171,14.9002
-0.0736238,7.5722,13.5344,0.499204,1.19952,-1.36077,4.23795,-3.09052,9.64111,-0.532599,1.09159,0.569159,14.9102
-0.0627247,7.6276,13.1979,0.48954,1.12102,-1.37254,4.22761,-2.98857,9.64547,-0.574413,1.08452,0.531166,14.9202
-0.0832448,7.73814,13.5823,0.499648,1.20375,-1.3875,4.22046,-2.72454,9.92852,-0.59591,1.16103,0.520397,14.9302
-0.0952729,7.4163,13.5262,0.57663,1.18877,-1.33052,4.21573,-2.95051,9.6378,-0.584589,1.08779,0.559176,14.9402
0.198804,7.55265,12.9307,0.531165,1.17659,-1.32674,4.23793,-3.09035,9.64115,-0.532674,1.09162,0.569188,14.9502
0.187671,7.49862,12.9148,0.568783,1.17183,-1.33613,4.23628,-2.88693,9.58236,-0.543903,1.09047,0.571062,14.9602
